Prediction,Accuracy,Error,Reliability,Accuracy,Privacy,Volitionality,Causes Outcome,Causes Cycle,Causes Disparity,Caused by Group
All Domains,0.6523214285714287,0.00033621161744418123,,,0.17874720404540145,,,0.04286488106957857,,
All Domains,0.7072928571428571,0.0003588226473615108,,,0.11385671335750433,,0.382039519532589,,,
All Domains,0.6624551020408165,0.00036504600467973625,,,0.1338706934371123,0.1864514678934909,,,,
All Domains,0.6976581632653062,0.0003426243100907739,0.35043167153017885,,,,,,,0.08452065281233793
All Domains,0.69575,0.00034831404087054703,0.36024047522474495,,,,,,0.03374756793085776,
All Domains,0.6947918367346938,0.0003513283647455307,0.36101820539764323,,,,,0.10773433978372461,,
All Domains,0.7153561224489796,0.0003304065945879939,0.3093997843950404,,,,0.37602533813030403,,,
All Domains,0.7030673469387756,0.0003571902249878058,0.33755879521775184,,,0.20069785508961532,,,,
All Domains,0.6942765306122449,0.00034233236939354693,0.3680370799441703,,0.20168334653428854,,,,,
All Domains,0.6584142857142856,0.0003441836209140603,,,,,,,,0.12106526185211548
All Domains,0.6584877551020408,0.0003430725664242137,,,,,,,0.053712935548081306,
All Domains,0.6584938775510204,0.0003368893028242009,,,,,,0.11005714958747968,,
All Domains,0.7013295918367347,0.00045447192187912585,,,,,0.4104468333446559,,,
All Domains,0.6632540816326531,0.0003580338608474322,,,,0.2280289126620209,,,,
All Domains,0.6545897959183674,0.0003221285763702773,,,0.19257678026380207,,,,,
All Domains,0.6972877551020408,0.0003413214558710683,0.3630692703230311,,,,,,,
Within Bail,0.7316716417910447,0.0007415415769164809,,0.5863091658332217,,,,,,
Within Bail,0.6587562189054726,0.0008299027288103066,,,0.06499323814324513,0.08358274374809035,0.43913676048612166,-0.013051333659175391,0.0357136934354339,-0.12725197889579154
Within Bail,0.6897860696517413,0.0008673396148964476,0.36935735004956827,,,0.08474406262760716,0.40479518225219896,0.013732191631775862,0.009740865905580563,-0.1704637366065159
Within Bail,0.6919850746268658,0.0008661488418293255,0.3723842764354521,,0.08119118293825511,,0.4044111555630314,-0.006688452344813073,0.009950590302394301,-0.16701655455202644
Within Bail,0.6534726368159204,0.0008135147407094061,0.4210073193736446,,0.14242418893895586,0.1270882727034931,,0.06609753710276119,0.03270490647090336,-0.17359561206239157
Within Bail,0.6929900497512438,0.0008487425477371559,0.36825191739747476,,0.05906351163385855,0.06804897842081457,0.3924225610592391,,0.008847267666763093,-0.1817919225271554
Within Bail,0.6943830845771145,0.0008707973515062373,0.36860338335314463,,0.05935574521623263,0.06801271867771005,0.3930322519006153,0.0019235836353436633,,-0.17711158130283527
Within Bail,0.6979950248756219,0.0008787538541336665,0.3502596773615667,,0.035888090931723765,0.04483074395969222,0.3911434703680205,-0.02023627946803785,-0.08983479090723767,
Within Bail,0.6590348258706468,0.0007894634217902652,,,,0.10208075718014073,0.45154935705981936,0.004471513542414644,0.03695442487803546,-0.11470501634911559
Within Bail,0.6582587064676618,0.0008087343472260635,,,0.09234044473673192,,0.4537508998060193,-0.019770904552868517,0.040617006298203244,-0.10984426264646993
Within Bail,0.5941442786069652,0.0008931463683898173,,,0.15715722659614992,0.15225472851234506,,0.05995033486971545,0.07364881403933292,-0.11602488515320646
Within Bail,0.6635174129353234,0.0007873180205371882,,,0.06260621838695615,0.08415511018804285,0.43786909943729724,,0.03038378734336732,-0.12851264751766123
Within Bail,0.6636318407960198,0.0008171462226743036,,,0.06537652140291725,0.08471363646430033,0.4407446835185513,-9.952670649320551e-05,,-0.11002051761622342
Within Bail,0.666407960199005,0.0007771344251778819,,,0.047961732410319896,0.06745461272848598,0.43611621492671665,-0.02601187426393046,-0.034253574979413316,
Within Bail,0.6923830845771144,0.0008394689092223719,0.37552627597720223,,,,0.4270675964337059,0.013785040117471364,0.010108680884686576,-0.1438656229249513
Within Bail,0.6552089552238806,0.0008306381911581193,0.42399444329153535,,,0.17188792356501953,,0.11343447846086988,0.04263845743505637,-0.14867293599104475
Within Bail,0.6927064676616915,0.0008971207372376066,0.3692525745428423,,,0.08480745256340504,0.40699786796821763,,0.015150307806230496,-0.1685351246943249
Within Bail,0.6928159203980099,0.0009139373926259474,0.36979695565215415,,,0.0847985302998944,0.4053395120718245,0.016994941601306976,,-0.1656867939815714
Within Bail,0.6976218905472638,0.0008717607573948802,0.35162601604377336,,,0.055680273696584,0.39915368533514545,-0.010504052713201803,-0.08565909097158017,
Within Bail,0.6541492537313434,0.0008614255636593287,0.4307102339157559,,0.18899023085388852,,,0.05690350464926592,0.03923940608640055,-0.1445483748973811
Within Bail,0.6959253731343283,0.0008645420095151997,0.37242697448876155,,0.0801155978460668,,0.40374443791913545,,0.007382154293800798,-0.16765064213958586
Within Bail,0.6962139303482587,0.0008512633434245299,0.37287354993943383,,0.08121523774157804,,0.4049477853610468,-0.003336909836678954,,-0.1621449135968798
Within Bail,0.7019154228855722,0.0008732808141437751,0.3542337900045247,,0.05155488686774686,,0.39937463330914647,-0.02313048231033764,-0.08370943353189068,
Within Bail,0.6561691542288556,0.0007952335893984971,0.4204053061315109,,0.15734600969636808,0.12445358020759185,,,0.05961326337183021,-0.16716612382397245
Within Bail,0.659233830845771,0.0007932380711947501,0.4226792414771633,,0.14381715569020367,0.1279162520105838,,0.07745803462361825,,-0.15785793613789587
Within Bail,0.6620248756218905,0.0008247308413320771,0.4043659351065977,,0.12175561131907711,0.10515298179958835,,0.04909833542195232,-0.062414409396660556,
Within Bail,0.6975771144278607,0.000859782917424414,0.3686528819811069,,0.05972220533492656,0.06796808898149675,0.3933039003869632,,,-0.17649850127699263
Within Bail,0.7020298507462687,0.0008748478212581155,0.3502467912765119,,0.03223628226390818,0.045489776524138485,0.38868326085616933,,-0.0987578347523541,
Within Bail,0.6990796019900497,0.0008739331243039087,0.33856564574792375,,0.027529496623778356,0.03619134952225583,0.38432584387464547,-0.06752638152882261,,
Within Bail,0.6568308457711443,0.0007724523903891264,,,,,0.47784667549977505,0.005258857309404541,0.043972786358004966,-0.08340289367437274
Within Bail,0.594,0.0008534650368058893,,,,0.2012085162303267,,0.11039515473457895,0.08199177394511444,-0.08504225204531485
Within Bail,0.6649950248756219,0.0007961864675653858,,,,0.10211656830226276,0.4521657640643663,,0.03885838662439262,-0.11405618230820957
Within Bail,0.6640447761194029,0.0007800616623040013,,,,0.10335720807741634,0.45337185240701827,0.01786498619278925,,-0.09677659204482751
Within Bail,0.666318407960199,0.0007605021807355022,,,,0.08244348833320245,0.446071621234434,-0.012129250807642418,-0.02796540175592251,
Within Bail,0.589049751243781,0.0009901798760759222,,,0.21179158978481433,,,0.05020466260845115,0.08425151833258987,-0.07992691924900394
Within Bail,0.6620099502487562,0.0008342799112546769,,,0.08902627476466174,,0.4520417281654202,,0.032548994125301885,-0.11161070091139585
Within Bail,0.6650049751243782,0.0007808421983196689,,,0.0931012666011062,,0.45583668991722887,-0.005061707918889724,,-0.0898696691573624
Within Bail,0.6678955223880597,0.0008138663587065175,,,0.0723749980609901,,0.4485279903254239,-0.030158667926868415,-0.02240514258325851,
Within Bail,0.5970995024875622,0.0009223870411164534,,,0.16948549474524233,0.1499693512242732,,,0.09851483181744053,-0.10924383175706362
Within Bail,0.5942089552238806,0.0009441721773415207,,,0.1595260859404355,0.15494209461420258,,0.08667772280886421,,-0.08009466262695443
Within Bail,0.5945223880597016,0.0009623415172753102,,,0.14261881940695129,0.1368890515240113,,0.04717196514565798,0.009359194056333581,
Within Bail,0.6665472636815921,0.0008036869496512709,,,0.06536163074508022,0.08472018474195364,0.44072277227996015,,,-0.11006064686933126
Within Bail,0.6702537313432836,0.0008116893204309029,,,0.042970147616984804,0.06828343548307399,0.4334468838048338,,-0.04635229848626581,
Within Bail,0.6687810945273631,0.0008126230858447731,,,0.04437903420308877,0.06324639652551758,0.43341040702058015,-0.045139667349118034,,
Within Bail,0.645089552238806,0.000832578353130826,0.43911133603773306,,,,,0.12384379496546997,0.05530427353230678,-0.09017396588936488
Within Bail,0.6961542288557215,0.0008965741080568953,0.3754276187084749,,,,0.42919610781808165,,0.015526647163725937,-0.14182175175921638
Within Bail,0.695407960199005,0.0009058610427062965,0.37605669695555255,,,,0.4276836427157326,0.017157642711874376,,-0.1389281319647602
Within Bail,0.7025323383084578,0.0008810140069800137,0.3580280709169128,,,,0.41537301847162106,-0.008358149573574409,-0.07488832689596393,
Within Bail,0.6607263681592039,0.0008365407442187838,0.4226400530037952,,,0.17598926376394772,,,0.0940246417686566,-0.13187207956954933
Within Bail,0.659452736318408,0.0008210724479432881,0.42605398085774004,,,0.1733547327007077,,0.1289563947396583,,-0.12751801620054223
Within Bail,0.6613980099502487,0.0008720279200122496,0.40916803401415414,,,0.14657389895326695,,0.09260619985952276,-0.0420177045491995,
Within Bail,0.6978955223880599,0.0008668521377020641,0.3700162973633689,,,0.0849267351728724,0.40891959786726273,,,-0.15915741361639227
Within Bail,0.7027611940298508,0.0008773314393634167,0.35151658185315926,,,0.05541999640826893,0.3973182574806066,,-0.09071150009249022,
Within Bail,0.700547263681592,0.0008500782209511541,0.3399870967653432,,,0.04495761851083701,0.3906305044108193,-0.058181739816657814,,
Within Bail,0.658592039800995,0.0008688591509056756,0.43022194114203544,,0.20093687000434698,,,,0.062591876195639,-0.13934558253983367
Within Bail,0.6589900497512438,0.0008113075487803905,0.43291934535194365,,0.19090941934749667,,,0.07086656878451097,,-0.12575785679519746
Within Bail,0.6621890547263681,0.000855136088495202,0.414926411358278,,0.16391817764704714,,,0.04319519540337736,-0.04207132528107902,
Within Bail,0.7020597014925375,0.0009241889324320638,0.37285965082682593,,0.08061722009961553,,0.4044713283393632,,,-0.16324190345201495
Within Bail,0.7096865671641791,0.0008824621568386611,0.3542747679255324,,0.04762717272997507,,0.39681010574486353,,-0.09394875951220351,
Within Bail,0.7050099502487562,0.0008911618024192034,0.342356264827766,,0.041004237961001,,0.391293959489238,-0.06733428113122913,,
Within Bail,0.663134328358209,0.0007976911499470732,0.42392026402423993,,0.16572366664175506,0.12540958187120174,,,,-0.13154338546502414
Within Bail,0.6674626865671641,0.0008533726562985843,0.40431069961483607,,0.13347400079820856,0.10372700203799388,,,-0.03950761382955821,
Within Bail,0.6632039800995024,0.0008379496693264741,0.39605594297133784,,0.11376162175380405,0.09737509961927787,,0.015306364048952534,,
Within Bail,0.7041044776119403,0.0008827286207953352,0.3340896232590873,,0.00743033520911556,0.035660094595902525,0.3709565398495591,,,
Within Bail,0.571363184079602,0.0009237150948209049,,,,,,0.12100979906211654,0.10300233929701229,-0.01591759183119745
Within Bail,0.6585820895522388,0.0007658471745600369,,,,,0.4785774936159198,,0.04619571294891489,-0.0826045296116702
Within Bail,0.6618059701492537,0.000775557453336598,,,,,0.4804948955027522,0.021182632141300107,,-0.061492347379012324
Within Bail,0.664049751243781,0.0007713105158543556,,,,,0.4698662208119271,-0.007907322545296438,-0.0071078039358523065,
Within Bail,0.596318407960199,0.0009193694474476457,,,,0.20419324982115622,,,0.13291177003403842,-0.06724749761702081
Within Bail,0.597044776119403,0.0009065813720473159,,,,0.20496891024538277,,0.14152244701310096,,-0.044423700687782834
Within Bail,0.5960995024875622,0.0009601008557754212,,,,0.186417639635056,,0.09738866550908676,0.03316075545524159,
Within Bail,0.6689054726368159,0.0007654770598518974,,,,0.10381919165650967,0.45676973795320214,,,-0.08936239132821513
Within Bail,0.6694925373134328,0.0007535353720625792,,,,0.08206711375906262,0.44422925490890486,,-0.03422424751155846,
Within Bail,0.66936815920398,0.0008009497386702061,,,,0.07800928520938247,0.4432334844651604,-0.028822537005070235,,
Within Bail,0.5912636815920398,0.0010148921718947219,,,0.2212780925166969,,,,0.10517364793116542,-0.07465318918584139
Within Bail,0.5858258706467662,0.0009592599121713117,,,0.21558026831636462,,,0.08110063564287402,,-0.03803922227490206
Within Bail,0.5844527363184079,0.0010058644807631053,,,0.1976343958095685,,,0.04180999202995043,0.037826168234942996,
Within Bail,0.667457711442786,0.0007783198999235433,,,0.09208052412919786,,0.45519014013556247,,,-0.09160599343079363
Within Bail,0.6726815920398009,0.0008171070925680819,,,0.06691994516756258,,0.4456929056367084,,-0.03631637943417403,
Within Bail,0.6698905472636816,0.0007837820942714783,,,0.06894204999836158,,0.44623079899162504,-0.0428409790605596,,
Within Bail,0.5959253731343285,0.0009379208610986892,,,0.18211056858869354,0.15277459589234763,,,,-0.04811775261752567
Within Bail,0.5969303482587064,0.0009481891935758603,,,0.15315642802123425,0.1358188709046922,,,0.03209415310828464,
Within Bail,0.598592039800995,0.0009461200148448032,,,0.14382144775939898,0.13817455497464126,,0.052530610636300275,,
Within Bail,0.6701194029850747,0.0008236163227961804,,,0.0296323012414629,0.06178612212956175,0.4249933958742446,,,
Within Bail,0.6473233830845772,0.0008519932495532431,0.43815337126684173,,,,,,0.11185129578090779,-0.06954754767087157
Within Bail,0.6496169154228856,0.0008608346826326398,0.4422893205119754,,,,,0.14457880140803978,,-0.06252862631301896
Within Bail,0.6531542288557214,0.0008627418744201873,0.4283038817964596,,,,,0.10875388541973204,0.0004364598945633357,
Within Bail,0.700547263681592,0.0009044462630363681,0.3763955113817337,,,,0.43127342724911993,,,-0.13227562861502754
Within Bail,0.7059950248756219,0.0009194715133935673,0.35791484809006413,,,,0.4139094039513171,,-0.0789767139100007,
Within Bail,0.7057164179104477,0.0008776451962640942,0.3463058525376821,,,,0.4048046238749795,-0.051455302844768916,,
Within Bail,0.6689353233830846,0.000830651211168965,0.42831003551252,,,0.18146730208610348,,,,-0.07006026056300968
